ADDRESS,LATITUDE,LONGITUDE,WNVPRESENT
"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,0
"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,0
"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,0
"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,0
"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,0
"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,0
"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,0
"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,0
"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,0
"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,0
"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,0
"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,0
"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,0
"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,0
"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,0
"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,0
"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,0
"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,0
"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,0
"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,0
"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0
"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0
"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,0
"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE, Chicago, IL",41.957799,-87.930995,0
"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0
"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0
"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0
"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,0
"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,0
"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,0
"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0
"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0
"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0
"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,0
"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,0
"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0
"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0
"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0
"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0
"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,0
"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,0
"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,0
"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,0
"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,0
"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,0
"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,0
"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,0
"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,0
"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,0
"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,0
"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,0
"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0
"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0
"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,0
"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,0
"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,0
"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,0
"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,0
"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,0
"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,0
"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,0
"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,0
"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,0
"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,0
"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,0
"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,0
"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,0
"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,0
"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,0
"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,0
"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,0
"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,0
"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,0
"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,0
"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,0
"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,0
"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,0
"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,0
"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,0
"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,0
"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,0
"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,0
"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,0
"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,0
"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,0
"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,0
"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,0
"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,0
"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,0
"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,0
"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,0
"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,0
"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,0
"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,0
"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,0
"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,0
"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,0
"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,0
"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,0
"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,0
"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,0
"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,0
"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,0
"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,0
"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,0
"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,0
"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,0
"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,0
"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,0
"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,0
"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0
"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0
"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,0
"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,0
"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,0
"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,0
"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0
"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0
"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0
"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0
"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0
"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0
"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0
"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0
"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0
"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,0
"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,0
"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0
"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0
"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0
"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0
"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,0
"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,0
"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,0
"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,0
"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,0
"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,0
"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,0
"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,0
"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,0
"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,0
"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,0
"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,0
"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,0
"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0
"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0
"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0
"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0
"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,0
"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,0
"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,0
"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,0
"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,0
"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,0
"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,0
"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,0
"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,0
"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,0
"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,0
"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,0
"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,0
"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,0
"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,0
"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,0
"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,0
"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,0
"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,0
"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,0
"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,0
"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,0
"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,0
"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,0
"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,0
"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,0
"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,0
"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,0
"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,0
"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,0
"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,0
"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,0
"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,0
"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,0
"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,0
"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,0
"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,0
"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,0
"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,0
"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,0
"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,0
"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,0
"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,0
"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,0
"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,0
"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,0
"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,0
"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,0
"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,0
"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,0
"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,0
"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,0
"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,0
"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,0
"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,0
"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,0
"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,0
"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,0
"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,0
"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,0
"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,0
"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,0
"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,0
"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,0
"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,0
"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,0
"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,0
"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,0
"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,0
"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,0
"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,0
"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,0
"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,0
"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,0
"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,0
"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,0
"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,0
"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,0
"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,0
"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,0
"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,0
"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,0
"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,0
"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,0
"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,0
"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,0
"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,0
"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,0
"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,0
"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,0
"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,0
"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,0
"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,0
"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,0
"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,0
"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,0
"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,0
"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0
"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,0
"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,0
"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,0
"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,0
"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,0
"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,0
"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,0
"1000  W OHARE, Chicago, IL",41.957799,-87.930995,0
"1000  W OHARE, Chicago, IL",41.957799,-87.930995,0
"1000  W OHARE, Chicago, IL",41.957799,-87.930995,0
"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0
"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0
"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0
"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,0
"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,0
"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,0
"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,0
"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,0
"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0
"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,0
"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,0
"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,0
"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0
"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0
"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0
"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0
"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0
"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,0
"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,0
"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,0
"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,0
"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,0
"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,0
"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,0
"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,0
"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,0
"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,0
"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,0
"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,0
"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,0
"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,0
"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,0
"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,0
"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,0
"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,0
"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,0
"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0
"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0
"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0
"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,0
"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,0
"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,0
"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,0
"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,0
"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,0
"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,0
"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,0
"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,0
"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,0
"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,0
"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,0
"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,0
"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,0
"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,0
"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,0
"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,0
"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,0
"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,0
"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,0
"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,0
"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,0
"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,0
"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,0
"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,0
"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,0
"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,0
"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,0
